harvest_year,strip,section,plot,section_1926-67,fertilizer_code,cropping,year_of_wheat,previous_crop,fym_factor_level,fym_applied,fym_date,castor_meal_factor_level,castor_meal_n_applied,castor_meal_date,n_factor_level,n_timing,autumn_n_kg/ha,autumn_n_date,spring1_n_kg/ha,spring1_n_date,spring2_n_kg/ha,spring2_n_date,spring3_n_kg/ha,spring3_n_date,total_fertilizer_n_amount,p_factor_level,p_amount,p_date,k_factor_level,k_amount,k_date,na_factor_level,na_amount,na_date,mg_factor_level,mg_amount,mg_date,survey_date,Aethusa cynapium,Agrostis gigantea,Alopecurus myosuroides,Anagallis arvensis,Aphanes arvensis,Arenaria serpyllifolia,Atriplex patula,Avena fatua,Hordeum vulgare,Bromus commutatus,Bromus secalinus,Capsella bursa-pastoris,Cerastium fontanum,Chenopodium album,Cirsium arvense,Convolvulus arvensis,Elymus repens,Equisetum arvense,Euphorbia exigua,Fallopia convolvulus,Fumaria officinalis,Galeopsis tetrahit,Galium aparine,Galium tricornutum,Geranium dissectum,Juncus bufonius,Lamium purpureum,Lathyrus pratensis,Legousia hybrida,Lithospermum arvense,Medicago lupulina,Minuartia hybrida,Myosotis arvensis,Odontites verna,Papaver argemone,Papaver rhoeas,Poa annua,Poa trivialis,Polygonum aviculare,Ranunculus arvensis,Rumex obtusifolius,Scandix pecten-veneris,Senecio vulgaris,Sinipas arvensis,Sisymbrium officinale,Sonchus arvensis,Stellaria media,Trifolium sp.,Tripleurospermum inodorum,Tussilago farfara,Umbelliferae,Urtica dioica,Valerianella dentata,Veronica arvensis,Veronica hederifolia,Veronica persica,Veronica sp.,Vicia Fabia,Vicia sativa,Viola arvensis,sow_date,harvest_date,cultivar,total_grain,cleaned_grain,straw,%_weed_seeds,weed_seed_weight,notes_id
2014,16,8,16\8,VA,N6(P)KMg,winter wheat,6.000,winter wheat,nil,0,*,*,*,*,N6,mid_spring,0,*,0,*,288,2014-04-03,0,*,288,(P),0.000,*,K,90,2014-04-09,nil,0,*,Mg,12,2014-04-09,2014-06-26,0.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.000,0.000,0.000,0.000,0.000,16,0.000,0.000,0.000,0.000,0.000,25.000,0.000,14.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.000,0.000,2013-10-18,2014-08-20,Crusoe,2.730,2.410,3.230,11.722,0.320,*
2014,17,8,17\8,VA,N1+4+1 PKMg,winter wheat,6.000,winter wheat,nil,0,*,*,*,*,N1+4+1,early_mid_&_late_spring,0,*,48,2014-03-10,192,2014-04-03,48,2014-05-20,288,P,35.000,2013-09-30,K,90,2014-04-09,nil,0,*,Mg,12,2014-04-09,2014-06-26,0.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.000,0.000,0.000,0.000,0.000,4,0.000,0.000,0.000,0.000,0.000,25.000,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,0.000,2013-10-18,2014-08-20,Crusoe,1.020,0.850,3.820,16.667,0.170,*
2014,18,8,18\8,VA,N1+2+1 PKMg,winter wheat,6.000,winter wheat,nil,0,*,*,*,*,N1+2+1,early_mid_&_late_spring,0,*,48,2014-03-10,96,2014-04-03,48,2014-05-20,192,P,35.000,2013-09-30,K,90,2014-04-09,nil,0,*,Mg,12,2014-04-09,2014-06-26,0.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.000,0.000,0.000,0.000,1.000,19,1.000,0.000,0.000,0.000,0.000,25.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,18.000,0.000,2013-10-18,2014-08-20,Crusoe,2.110,1.910,4.800,9.479,0.200,*
2014,19,8,19\8,VA,N1+1+1 KMg,winter wheat,6.000,winter wheat,nil,0,*,*,*,*,N1+1+1,early_mid_&_late_spring,0,*,48,2014-03-10,48,2014-04-03,48,2014-05-20,144,nil,0.000,*,K,90,2014-04-09,nil,0,*,Mg,12,2014-04-09,2014-06-26,0.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,0.000,0.000,1.000,0.000,21.000,1.000,0.000,3.000,2.000,12,5.000,0.000,0.000,0.000,0.000,25.000,0.000,24.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,21.000,0.000,2013-10-18,2014-08-20,Crusoe,0.890,0.720,3.260,19.101,0.170,*
2015,21,8,21\8,VA,FYM N3,fallow,*,winter wheat,FYM,35,2014-10-03,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,fallow,*,*,*,*,*,"2,45"
2015,22,8,22\8,VA,FYM,fallow,*,winter wheat,FYM,35,2014-10-03,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,fallow,*,*,*,*,*,"2,46"
2015,3,8,3\8,VA,Nil,fallow,*,winter wheat,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,fallow,*,*,*,*,*,2
2015,5,8,5\8,VA,(P)KMg,fallow,*,winter wheat,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,(P),0.000,*,K,90,2015-04-16,nil,0,*,Mg,12,2015-04-16,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,fallow,*,*,*,*,*,2
2015,6,8,6\8,VA,N1(P)KMg,fallow,*,winter wheat,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,(P),0.000,*,K,90,2015-04-16,nil,0,*,Mg,12,2015-04-16,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,fallow,*,*,*,*,*,2
2015,7,8,7\8,VA,N2(P)KMg,fallow,*,winter wheat,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,(P),0.000,*,K,90,2015-04-16,nil,0,*,Mg,12,2015-04-16,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,fallow,*,*,*,*,*,2
2015,8,8,8\8,VA,N3(P)KMg,fallow,*,winter wheat,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,(P),0.000,*,K,90,2015-04-16,nil,0,*,Mg,12,2015-04-16,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,fallow,*,*,*,*,*,2
2015,9,8,9\8,VA,N4(P)KMg,fallow,*,winter wheat,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,(P),0.000,*,K,90,2015-04-16,nil,0,*,Mg,12,2015-04-16,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,fallow,*,*,*,*,*,2
2015,10,8,10\8,VA,N4,fallow,*,winter wheat,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,fallow,*,*,*,*,*,2
2015,11,8,11\8,VA,N4PMg,fallow,*,winter wheat,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,P,35.000,2014-10-02,nil,0,*,nil,0,*,Mg,12,2015-04-16,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,fallow,*,*,*,*,*,2
2015,12,8,12\8,VA,N1+3+1(P)KMg,fallow,*,winter wheat,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,(P),0.000,*,K,90,2015-04-16,nil,0,*,Mg,12,2015-04-16,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,fallow,*,*,*,*,*,2
2015,13,8,13\8,VA,N4PK,fallow,*,winter wheat,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,P,35.000,2014-10-02,K,90,2015-04-16,nil,0,*,nil,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,fallow,*,*,*,*,*,2
2015,14,8,14\8,VA,N4PK*(Mg*),fallow,*,winter wheat,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,P,35.000,2014-10-02,K*,90,2014-10-02,nil,0,*,(Mg*),0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,fallow,*,*,*,*,*,2
2015,15,8,15\8,VA,N5(P)KMg,fallow,*,winter wheat,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,(P),0.000,*,K,90,2015-04-16,nil,0,*,Mg,12,2015-04-16,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,fallow,*,*,*,*,*,2
2015,16,8,16\8,VA,N6(P)KMg,fallow,*,winter wheat,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,(P),0.000,*,K,90,2015-04-16,nil,0,*,Mg,12,2015-04-16,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,fallow,*,*,*,*,*,2
2015,17,8,17\8,VA,N1+4+1 PKMg,fallow,*,winter wheat,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,P,35.000,2014-10-02,K,90,2015-04-16,nil,0,*,Mg,12,2015-04-16,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,fallow,*,*,*,*,*,2
2015,18,8,18\8,VA,N1+2+1 PKMg,fallow,*,winter wheat,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,P,35.000,2014-10-02,K,90,2015-04-16,nil,0,*,Mg,12,2015-04-16,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,fallow,*,*,*,*,*,2
2015,19,8,19\8,VA,N1+1+1 KMg,fallow,*,winter wheat,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,nil,0.000,*,K,90,2015-04-16,nil,0,*,Mg,12,2015-04-16,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,fallow,*,*,*,*,*,2
2016,21,8,21\8,VA,FYM N3,fallow,*,fallow,FYM,35,2015-10-01,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,fallow,*,*,*,*,*,"2,45"
2016,22,8,22\8,VA,FYM,fallow,*,fallow,FYM,35,2015-10-01,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,fallow,*,*,*,*,*,"2,46"
2016,3,8,3\8,VA,Nil,fallow,*,fallow,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,fallow,*,*,*,*,*,2
2016,5,8,5\8,VA,(P)KMg,fallow,*,fallow,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,(P),0.000,*,K,90,2016-04-11,nil,0,*,Mg,12,2016-03-13,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,fallow,*,*,*,*,*,2
2016,6,8,6\8,VA,N1(P)KMg,fallow,*,fallow,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,(P),0.000,*,K,90,2016-04-11,nil,0,*,Mg,12,2016-03-13,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,fallow,*,*,*,*,*,2
2016,7,8,7\8,VA,N2(P)KMg,fallow,*,fallow,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,(P),0.000,*,K,90,2016-04-11,nil,0,*,Mg,12,2016-03-13,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,fallow,*,*,*,*,*,2
2016,8,8,8\8,VA,N3(P)KMg,fallow,*,fallow,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,(P),0.000,*,K,90,2016-04-11,nil,0,*,Mg,12,2016-03-13,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,fallow,*,*,*,*,*,2
2016,9,8,9\8,VA,N4(P)KMg,fallow,*,fallow,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,(P),0.000,*,K,90,2016-04-11,nil,0,*,Mg,12,2016-03-13,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,fallow,*,*,*,*,*,2
2016,10,8,10\8,VA,N4,fallow,*,fallow,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,fallow,*,*,*,*,*,2
2016,11,8,11\8,VA,N4PMg,fallow,*,fallow,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,P,35.000,2015-10-01,nil,0,*,nil,0,*,Mg,12,2016-03-13,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,fallow,*,*,*,*,*,2
2016,12,8,12\8,VA,N1+3+1(P)KMg,fallow,*,fallow,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,(P),0.000,*,K,90,2016-04-11,nil,0,*,Mg,12,2016-03-13,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,fallow,*,*,*,*,*,2
2016,13,8,13\8,VA,N4PK,fallow,*,fallow,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,P,35.000,2015-10-01,K,90,2016-04-11,nil,0,*,nil,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,fallow,*,*,*,*,*,2
2016,14,8,14\8,VA,N4PK*(Mg*),fallow,*,fallow,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,P,35.000,2015-10-01,K*,90,2015-10-01,nil,0,*,(Mg*),0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,fallow,*,*,*,*,*,2
2016,15,8,15\8,VA,N5(P)KMg,fallow,*,fallow,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,(P),0.000,*,K,90,2016-04-11,nil,0,*,Mg,12,2016-03-13,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,fallow,*,*,*,*,*,2
2016,16,8,16\8,VA,N6(P)KMg,fallow,*,fallow,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,(P),0.000,*,K,90,2016-04-11,nil,0,*,Mg,12,2016-03-13,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,fallow,*,*,*,*,*,2
2016,17,8,17\8,VA,N1+4+1 PKMg,fallow,*,fallow,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,P,35.000,2015-10-01,K,90,2016-04-11,nil,0,*,Mg,12,2016-03-13,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,fallow,*,*,*,*,*,2
2016,18,8,18\8,VA,N1+2+1 PKMg,fallow,*,fallow,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,P,35.000,2015-10-01,K,90,2016-04-11,nil,0,*,Mg,12,2016-03-13,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,fallow,*,*,*,*,*,2
2016,19,8,19\8,VA,N1+1+1 KMg,fallow,*,fallow,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,nil,0.000,*,K,90,2016-04-11,nil,0,*,Mg,12,2016-03-13,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0.000,*,*,*,*,fallow,*,*,*,*,*,2
2017,21,8,21\8,VA,FYM N3,winter wheat,1.000,fallow,FYM,35,2016-09-27,*,*,*,N3,mid_spring,0,*,0,*,144,2017-04-07,0,*,144,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,2017-07-12,0.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,0.000,0.000,0,1.000,0.000,2.000,0.000,0.000,24.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,4.000,0.000,2016-10-11,2017-08-28,Crusoe,5.000,4.490,3.230,10.200,0.510,45
2017,22,8,22\8,VA,FYM,winter wheat,1.000,fallow,FYM,35,2016-09-27,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,2017-07-12,0.000,0.000,25.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,23.000,0.000,0.000,0.000,2.000,0,8.000,0.000,0.000,0.000,0.000,24.000,0.000,11.000,0.000,0.000,0.000,0.000,0.000,0.000,17.000,1.000,0.000,19.000,0.000,2016-10-11,2017-08-28,Crusoe,6.180,5.690,5.510,7.929,0.490,46
2017,3,8,3\8,VA,Nil,winter wheat,1.000,fallow,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,2017-07-12,0.000,0.000,25.000,0.000,18.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.000,0.000,25.000,25.000,0.000,17.000,0.000,25.000,0.000,0.000,5.000,15.000,0,21.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,22.000,1.000,2016-10-11,2017-08-28,Crusoe,3.260,3.130,2.060,3.988,0.130,*
2017,5,8,5\8,VA,(P)KMg,winter wheat,1.000,fallow,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,(P),0.000,*,K,90,2017-03-29,nil,0,*,Mg,12,2017-03-21,2017-07-12,0.000,0.000,25.000,0.000,22.000,2.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.000,0.000,20.000,0.000,0.000,2.000,0.000,19.000,0.000,0.000,7.000,5.000,0,10.000,0.000,0.000,0.000,0.000,6.000,0.000,24.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,25.000,0.000,2016-10-11,2017-08-28,Crusoe,5.440,4.970,4.040,8.640,0.470,*
2017,6,8,6\8,VA,N1(P)KMg,winter wheat,1.000,fallow,nil,0,*,*,*,*,N1,mid_spring,0,*,0,*,48,2017-04-07,0,*,48,(P),0.000,*,K,90,2017-03-29,nil,0,*,Mg,12,2017-03-21,2017-07-12,0.000,0.000,25.000,0.000,24.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,0.000,3.000,0.000,0.000,0.000,0.000,15.000,3.000,0.000,23.000,13.000,0,10.000,0.000,0.000,0.000,0.000,8.000,0.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,19.000,0.000,0.000,25.000,0.000,2016-10-11,2017-08-28,Crusoe,5.400,4.890,4.420,9.444,0.510,*
