harvest_year,crop,previous_crop,plot,sub_plot,sub_sub_plot,old_plot_notation,fertilizer_code,fertilizer_n_amount,fertilizer_n_date,sow_date,harvest_date,cultivar,plot_area,grain_yield,straw_yield,note_id
1964,spring beans,wheat,11,b,z,11b,none,0.000,*,1964-03-13 00:00:00,1962-08-26 00:00:00,Minor Tick,0.006,3.577,*,*
1964,microplot experiments,barley,11,b,z,11b,*,*,*,*,*,*,*,*,*,*
1965,fallow,spring beans,1,*,*,1,none,0.000,*,*,*,*,*,*,*,*
1965,fallow,spring beans,2,*,*,2,none,0.000,*,*,*,*,*,*,*,*
1965,fallow,spring beans,3,*,*,3,none,0.000,*,*,*,*,*,*,*,*
1965,fallow,spring beans,4,*,*,4,none,0.000,*,*,*,*,*,*,*,*
1965,fallow,spring beans,5,*,*,5,none,0.000,*,*,*,*,*,*,*,*
1965,fallow,spring beans,6,*,*,6,none,0.000,*,*,*,*,*,*,*,*
1965,fallow,microplot experiments,7,*,*,7,*,*,*,*,*,*,*,*,*,*
1965,fallow,microplot experiments,8,*,*,8,*,*,*,*,*,*,*,*,*,*
1965,fallow,microplot experiments,9,*,*,9,*,*,*,*,*,*,*,*,*,*
1965,fallow,spring beans,10,a,x,10a,none,0.000,*,*,*,*,*,*,*,*
1965,fallow,microplot experiments,10,a,y,10a,*,*,*,*,*,*,*,*,*,*
1965,fallow,spring beans,10,b,x,10b,none,0.000,*,*,*,*,*,*,*,*
1965,fallow,microplot experiments,10,b,y,10b,*,*,*,*,*,*,*,*,*,*
1965,fallow,spring beans,11,a,y,11a,none,0.000,*,*,*,*,*,*,*,*
1965,fallow,microplot experiments,11,a,z,11a,*,*,*,*,*,*,*,*,*,*
1965,fallow,spring beans,11,b,y,11b,none,0.000,*,*,*,*,*,*,*,*
1965,fallow,microplot experiments,11,b,z,11b,*,*,*,*,*,*,*,*,*,*
1966,fallow,fallow,1,*,*,1,none,0.000,*,*,*,*,*,*,*,*
1966,fallow,fallow,2,*,*,2,none,0.000,*,*,*,*,*,*,*,*
1966,fallow,fallow,3,*,*,3,none,0.000,*,*,*,*,*,*,*,*
1966,fallow,fallow,4,*,*,4,none,0.000,*,*,*,*,*,*,*,*
1966,fallow,fallow,5,*,*,5,none,0.000,*,*,*,*,*,*,*,*
1966,fallow,fallow,6,*,*,6,none,0.000,*,*,*,*,*,*,*,*
1966,fallow,fallow,7,*,*,7,*,*,*,*,*,*,*,*,*,*
1966,fallow,fallow,8,*,*,8,*,*,*,*,*,*,*,*,*,*
1966,fallow,fallow,9,*,*,9,*,*,*,*,*,*,*,*,*,*
1966,fallow,fallow,10,a,x,10a,none,0.000,*,*,*,*,*,*,*,*
1966,fallow,fallow,10,a,y,10a,*,*,*,*,*,*,*,*,*,*
1966,fallow,fallow,10,b,x,10b,none,0.000,*,*,*,*,*,*,*,*
1966,fallow,fallow,10,b,y,10b,*,*,*,*,*,*,*,*,*,*
1966,fallow,fallow,11,a,y,11a,none,0.000,*,*,*,*,*,*,*,*
1966,fallow,fallow,11,a,z,11a,*,*,*,*,*,*,*,*,*,*
1966,fallow,fallow,11,b,y,11b,none,0.000,*,*,*,*,*,*,*,*
1966,fallow,fallow,11,b,z,11b,*,*,*,*,*,*,*,*,*,*
