harvest_year,strip,section,plot,section_1968onwards,fertilizer_code,cropping,fym_factor_level,fym_applied,fym_date,rape_cake_factor_level,rapecake_n_applied,rape_cake_date,n_factor_level,n_timing,autumn_n_kg,autumn_n_date,spring1_n_kg,spring1_n_date,spring2_n_kg,spring2_n_date,total_fertilizer_n_amount,p_factor_level,p_amount,p_date,k_factor_level,k_amount,k_date,na_factor_level,na_amount,na_date,mg_factor_level,mg_amount,mg_date,sow_date,harvest_date,cultivar,area,grain,straw,note
1947,18,V,18\V,"8,9",N2,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1946-10-16,72,1947-05-19,0,*,96,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1946-10-29,1947-08-07,Squarehead's Master ,0.039,1.920,2.440,*
1947,19,V,19\V,"8,9",C,wheat,nil,0,*,C,96,1946-10-16,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1946-10-29,1947-08-07,Squarehead's Master ,0.039,1.280,2.120,*
1948,21,I,21\I,"0,1",FYM,wheat,FYM,35,1947-09-24,nil,0,*,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1947-10-24,1948-08-19,Squarehead's Master ,0.023,2.950,5.970,1
1948,22,I,22\I,"0,1",FYM,wheat,FYM,35,1947-09-24,nil,0,*,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1947-10-24,1948-08-19,Squarehead's Master ,0.023,3.820,7.350,2
1948,3,I,3\I,"0,1",Nil,wheat,nil,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1947-10-24,1948-08-19,Squarehead's Master ,0.039,2.160,3.450,*
1948,5,I,5\I,"0,1",PKNaMg,wheat,nil,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,P,35,1947-10-13,K,90,1947-10-13,Na,16,1947-10-13,Mg,11,1947-10-13,1947-10-24,1948-08-19,Squarehead's Master ,0.039,1.870,3.570,*
1948,6,I,6\I,"0,1",N1PKNaMg,wheat,nil,0,*,nil,0,*,N1,autumn_&_spring,24,1947-10-13,24,1948-04-27,0,*,48,P,35,1947-10-13,K,90,1947-10-13,Na,16,1947-10-13,Mg,11,1947-10-13,1947-10-24,1948-08-19,Squarehead's Master ,0.039,2.580,4.680,*
1948,7,I,7\I,"0,1",N2PKNaMg,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1947-10-13,72,1948-04-27,0,*,96,P,35,1947-10-13,K,90,1947-10-13,Na,16,1947-10-13,Mg,11,1947-10-13,1947-10-24,1948-08-19,Squarehead's Master ,0.039,3.510,6.070,*
1948,8,I,8\I,"0,1",N3PKNaMg,wheat,nil,0,*,nil,0,*,N3,autumn_&_spring,24,1947-10-13,120,1948-04-27,0,*,144,P,35,1947-10-13,K,90,1947-10-13,Na,16,1947-10-13,Mg,11,1947-10-13,1947-10-24,1948-08-19,Squarehead's Master ,0.039,3.990,8.480,*
1948,9,I,9\I,"0,1",N1*PKNaMg,wheat,nil,0,*,nil,0,*,N1*,spring,0,*,48,1948-04-27,0,*,48,P,35,1947-10-13,K,90,1947-10-13,Na,16,1947-10-13,Mg,11,1947-10-13,1947-10-24,1948-08-19,Squarehead's Master ,0.039,2.790,5.130,*
1948,10,I,10\I,"0,1",N2,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1947-10-13,72,1948-04-27,0,*,96,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1947-10-24,1948-08-19,Squarehead's Master ,0.039,3.030,5.120,*
1948,11,I,11\I,"0,1",N2P,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1947-10-13,72,1948-04-27,0,*,96,P,35,1947-10-13,nil,0,*,nil,0,*,nil,0,*,1947-10-24,1948-08-19,Squarehead's Master ,0.039,2.740,4.780,*
1948,12,I,12\I,"0,1",N2PNa*,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1947-10-13,72,1948-04-27,0,*,96,P,35,1947-10-13,nil,0,*,Na*,57,1947-10-13,nil,0,*,1947-10-24,1948-08-19,Squarehead's Master ,0.039,3.070,4.880,*
1948,13,I,13\I,"0,1",N2PK,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1947-10-13,72,1948-04-27,0,*,96,P,35,1947-10-13,K,90,1947-10-13,nil,0,*,nil,0,*,1947-10-24,1948-08-19,Squarehead's Master ,0.039,3.310,5.800,*
1948,14,I,14\I,"0,1",N2PMg*,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1947-10-13,72,1948-04-27,0,*,96,P,35,1947-10-13,nil,0,*,nil,0,*,Mg*,31,1947-10-13,1947-10-24,1948-08-19,Squarehead's Master ,0.039,3.560,5.610,*
1948,15,I,15\I,"0,1",N2PKNaMg,wheat,nil,0,*,nil,0,*,N2,autumn,96,1947-10-13,0,*,0,*,96,P,35,1947-10-13,K,90,1947-10-13,Na,16,1947-10-13,Mg,11,1947-10-13,1947-10-24,1948-08-19,Squarehead's Master ,0.039,2.310,5.210,*
1948,16,I,16\I,"0,1",N2*PKNaMg,wheat,nil,0,*,nil,0,*,N2*,spring,0,*,48,1948-04-27,48,1948-05-07,96,P,35,1947-10-13,K,90,1947-10-13,Na,16,1947-10-13,Mg,11,1947-10-13,1947-10-24,1948-08-19,Squarehead's Master ,0.039,3.330,5.010,*
1948,17,I,17\I,"0,1",N2,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1947-10-13,72,1948-04-27,0,*,96,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1947-10-24,1948-08-19,Squarehead's Master ,0.039,2.820,4.920,*
1948,18,I,18\I,"0,1",PKNaMg,wheat,nil,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,P,35,1947-10-13,K,90,1947-10-13,Na,16,1947-10-13,Mg,11,1947-10-13,1947-10-24,1948-08-19,Squarehead's Master ,0.039,1.620,2.590,*
1948,19,I,19\I,"0,1",C,wheat,nil,0,*,C,96,1947-10-13,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1947-10-24,1948-08-19,Squarehead's Master ,0.039,3.330,5.480,*
1948,20,I,20\I,"0,1",N2KNaMg,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1947-10-13,72,1948-04-27,0,*,96,nil,0,*,K,90,1947-10-13,Na,16,1947-10-13,Mg,11,1947-10-13,1947-10-24,1948-08-19,Squarehead's Master ,0.039,3.150,5.660,3
1948,21,II,21\II,"2,3",FYM,wheat,FYM,35,1947-09-24,nil,0,*,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1947-10-24,1948-08-19,Squarehead's Master ,0.022,4.060,7.790,1
1948,22,II,22\II,"2,3",FYM,wheat,FYM,35,1947-09-24,nil,0,*,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1947-10-24,1948-08-19,Squarehead's Master ,0.022,4.520,8.650,2
1948,3,II,3\II,"2,3",Nil,wheat,nil,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1947-10-24,1948-08-19,Squarehead's Master ,0.037,2.180,4.000,*
1948,5,II,5\II,"2,3",PKNaMg,wheat,nil,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,P,35,1947-10-13,K,90,1947-10-13,Na,16,1947-10-13,Mg,11,1947-10-13,1947-10-24,1948-08-19,Squarehead's Master ,0.037,2.630,4.800,*
1948,6,II,6\II,"2,3",N1PKNaMg,wheat,nil,0,*,nil,0,*,N1,autumn_&_spring,24,1947-10-13,24,1948-04-27,0,*,48,P,35,1947-10-13,K,90,1947-10-13,Na,16,1947-10-13,Mg,11,1947-10-13,1947-10-24,1948-08-19,Squarehead's Master ,0.037,2.710,5.270,*
1948,7,II,7\II,"2,3",N2PKNaMg,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1947-10-13,72,1948-04-27,0,*,96,P,35,1947-10-13,K,90,1947-10-13,Na,16,1947-10-13,Mg,11,1947-10-13,1947-10-24,1948-08-19,Squarehead's Master ,0.037,3.280,6.010,*
1948,8,II,8\II,"2,3",N3PKNaMg,wheat,nil,0,*,nil,0,*,N3,autumn_&_spring,24,1947-10-13,120,1948-04-27,0,*,144,P,35,1947-10-13,K,90,1947-10-13,Na,16,1947-10-13,Mg,11,1947-10-13,1947-10-24,1948-08-19,Squarehead's Master ,0.037,3.570,6.930,*
1948,9,II,9\II,"2,3",N1*PKNaMg,wheat,nil,0,*,nil,0,*,N1*,spring,0,*,48,1948-04-27,0,*,48,P,35,1947-10-13,K,90,1947-10-13,Na,16,1947-10-13,Mg,11,1947-10-13,1947-10-24,1948-08-19,Squarehead's Master ,0.037,2.780,5.030,*
1948,10,II,10\II,"2,3",N2,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1947-10-13,72,1948-04-27,0,*,96,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1947-10-24,1948-08-19,Squarehead's Master ,0.037,1.780,4.040,*
1948,11,II,11\II,"2,3",N2P,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1947-10-13,72,1948-04-27,0,*,96,P,35,1947-10-13,nil,0,*,nil,0,*,nil,0,*,1947-10-24,1948-08-19,Squarehead's Master ,0.037,2.040,3.620,*
1948,12,II,12\II,"2,3",N2PNa*,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1947-10-13,72,1948-04-27,0,*,96,P,35,1947-10-13,nil,0,*,Na*,57,1947-10-13,nil,0,*,1947-10-24,1948-08-19,Squarehead's Master ,0.037,2.530,4.170,*
1948,13,II,13\II,"2,3",N2PK,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1947-10-13,72,1948-04-27,0,*,96,P,35,1947-10-13,K,90,1947-10-13,nil,0,*,nil,0,*,1947-10-24,1948-08-19,Squarehead's Master ,0.037,3.290,5.500,*
1948,14,II,14\II,"2,3",N2PMg*,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1947-10-13,72,1948-04-27,0,*,96,P,35,1947-10-13,nil,0,*,nil,0,*,Mg*,31,1947-10-13,1947-10-24,1948-08-19,Squarehead's Master ,0.037,2.430,4.360,*
1948,15,II,15\II,"2,3",N2PKNaMg,wheat,nil,0,*,nil,0,*,N2,autumn,96,1947-10-13,0,*,0,*,96,P,35,1947-10-13,K,90,1947-10-13,Na,16,1947-10-13,Mg,11,1947-10-13,1947-10-24,1948-08-19,Squarehead's Master ,0.037,2.710,5.220,*
1948,16,II,16\II,"2,3",N2*PKNaMg,wheat,nil,0,*,nil,0,*,N2*,spring,0,*,48,1948-04-27,48,1948-05-07,96,P,35,1947-10-13,K,90,1947-10-13,Na,16,1947-10-13,Mg,11,1947-10-13,1947-10-24,1948-08-19,Squarehead's Master ,0.037,3.530,6.210,*
1948,17,II,17\II,"2,3",N2,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1947-10-13,72,1948-04-27,0,*,96,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1947-10-24,1948-08-19,Squarehead's Master ,0.037,2.570,5.350,*
1948,18,II,18\II,"2,3",PKNaMg,wheat,nil,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,P,35,1947-10-13,K,90,1947-10-13,Na,16,1947-10-13,Mg,11,1947-10-13,1947-10-24,1948-08-19,Squarehead's Master ,0.037,2.170,3.870,*
1948,19,II,19\II,"2,3",C,wheat,nil,0,*,C,96,1947-10-13,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1947-10-24,1948-08-19,Squarehead's Master ,0.037,2.460,4.880,*
1948,20,II,20\II,"2,3",N2KNaMg,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1947-10-13,72,1948-04-27,0,*,96,nil,0,*,K,90,1947-10-13,Na,16,1947-10-13,Mg,11,1947-10-13,1947-10-24,1948-08-19,Squarehead's Master ,0.025,1.760,3.690,3
1948,21,III,21\III,"4,5",FYM,wheat,FYM,35,1947-09-24,nil,0,*,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1947-10-24,1948-08-19,Squarehead's Master ,0.022,2.510,3.700,1
1948,22,III,22\III,"4,5",FYM,wheat,FYM,35,1947-09-24,nil,0,*,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1947-10-24,1948-08-19,Squarehead's Master ,0.022,2.990,6.010,2
1948,3,III,3\III,"4,5",Nil,wheat,nil,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1947-10-24,1948-08-19,Squarehead's Master ,0.037,1.370,2.440,*
1948,5,III,5\III,"4,5",PKNaMg,wheat,nil,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,P,35,1947-10-13,K,90,1947-10-13,Na,16,1947-10-13,Mg,11,1947-10-13,1947-10-24,1948-08-19,Squarehead's Master ,0.037,1.230,2.730,*
1948,6,III,6\III,"4,5",N1PKNaMg,wheat,nil,0,*,nil,0,*,N1,autumn_&_spring,24,1947-10-13,24,1948-04-27,0,*,48,P,35,1947-10-13,K,90,1947-10-13,Na,16,1947-10-13,Mg,11,1947-10-13,1947-10-24,1948-08-19,Squarehead's Master ,0.037,1.800,3.370,*
1948,7,III,7\III,"4,5",N2PKNaMg,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1947-10-13,72,1948-04-27,0,*,96,P,35,1947-10-13,K,90,1947-10-13,Na,16,1947-10-13,Mg,11,1947-10-13,1947-10-24,1948-08-19,Squarehead's Master ,0.037,2.530,5.230,*
1948,8,III,8\III,"4,5",N3PKNaMg,wheat,nil,0,*,nil,0,*,N3,autumn_&_spring,24,1947-10-13,120,1948-04-27,0,*,144,P,35,1947-10-13,K,90,1947-10-13,Na,16,1947-10-13,Mg,11,1947-10-13,1947-10-24,1948-08-19,Squarehead's Master ,0.037,3.220,6.550,*
1948,9,III,9\III,"4,5",N1*PKNaMg,wheat,nil,0,*,nil,0,*,N1*,spring,0,*,48,1948-04-27,0,*,48,P,35,1947-10-13,K,90,1947-10-13,Na,16,1947-10-13,Mg,11,1947-10-13,1947-10-24,1948-08-19,Squarehead's Master ,0.037,1.930,3.920,*
1948,10,III,10\III,"4,5",N2,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1947-10-13,72,1948-04-27,0,*,96,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1947-10-24,1948-08-19,Squarehead's Master ,0.037,2.210,3.520,*
1948,11,III,11\III,"4,5",N2P,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1947-10-13,72,1948-04-27,0,*,96,P,35,1947-10-13,nil,0,*,nil,0,*,nil,0,*,1947-10-24,1948-08-19,Squarehead's Master ,0.037,2.240,3.850,*
1948,12,III,12\III,"4,5",N2PNa*,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1947-10-13,72,1948-04-27,0,*,96,P,35,1947-10-13,nil,0,*,Na*,57,1947-10-13,nil,0,*,1947-10-24,1948-08-19,Squarehead's Master ,0.037,2.480,4.100,*
1948,13,III,13\III,"4,5",N2PK,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1947-10-13,72,1948-04-27,0,*,96,P,35,1947-10-13,K,90,1947-10-13,nil,0,*,nil,0,*,1947-10-24,1948-08-19,Squarehead's Master ,0.037,2.350,4.210,*
1948,14,III,14\III,"4,5",N2PMg*,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1947-10-13,72,1948-04-27,0,*,96,P,35,1947-10-13,nil,0,*,nil,0,*,Mg*,31,1947-10-13,1947-10-24,1948-08-19,Squarehead's Master ,0.037,2.540,4.240,*
1948,15,III,15\III,"4,5",N2PKNaMg,wheat,nil,0,*,nil,0,*,N2,autumn,96,1947-10-13,0,*,0,*,96,P,35,1947-10-13,K,90,1947-10-13,Na,16,1947-10-13,Mg,11,1947-10-13,1947-10-24,1948-08-19,Squarehead's Master ,0.037,2.110,3.910,*
1948,16,III,16\III,"4,5",N2*PKNaMg,wheat,nil,0,*,nil,0,*,N2*,spring,0,*,48,1948-04-27,48,1948-05-07,96,P,35,1947-10-13,K,90,1947-10-13,Na,16,1947-10-13,Mg,11,1947-10-13,1947-10-24,1948-08-19,Squarehead's Master ,0.037,2.840,5.850,*
1948,17,III,17\III,"4,5",N2,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1947-10-13,72,1948-04-27,0,*,96,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1947-10-24,1948-08-19,Squarehead's Master ,0.037,2.210,4.140,*
1948,18,III,18\III,"4,5",PKNaMg,wheat,nil,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,P,35,1947-10-13,K,90,1947-10-13,Na,16,1947-10-13,Mg,11,1947-10-13,1947-10-24,1948-08-19,Squarehead's Master ,0.037,1.110,2.240,*
1948,19,III,19\III,"4,5",C,wheat,nil,0,*,C,96,1947-10-13,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1947-10-24,1948-08-19,Squarehead's Master ,0.037,2.300,4.290,*
1948,21,IV,21\IV,"6,7",FYM,wheat,FYM,35,1947-09-24,nil,0,*,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1947-10-24,1948-08-19,Squarehead's Master ,0.022,2.890,6.270,1
1948,22,IV,22\IV,"6,7",FYM,wheat,FYM,35,1947-09-24,nil,0,*,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1947-10-24,1948-08-19,Squarehead's Master ,0.022,3.170,6.500,2
1948,3,IV,3\IV,"6,7",Nil,wheat,nil,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1947-10-24,1948-08-19,Squarehead's Master ,0.037,1.230,2.400,*
1948,5,IV,5\IV,"6,7",PKNaMg,wheat,nil,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,P,35,1947-10-13,K,90,1947-10-13,Na,16,1947-10-13,Mg,11,1947-10-13,1947-10-24,1948-08-19,Squarehead's Master ,0.037,1.310,2.810,*
1948,6,IV,6\IV,"6,7",N1PKNaMg,wheat,nil,0,*,nil,0,*,N1,autumn_&_spring,24,1947-10-13,24,1948-04-27,0,*,48,P,35,1947-10-13,K,90,1947-10-13,Na,16,1947-10-13,Mg,11,1947-10-13,1947-10-24,1948-08-19,Squarehead's Master ,0.037,1.820,4.010,*
1948,7,IV,7\IV,"6,7",N2PKNaMg,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1947-10-13,72,1948-04-27,0,*,96,P,35,1947-10-13,K,90,1947-10-13,Na,16,1947-10-13,Mg,11,1947-10-13,1947-10-24,1948-08-19,Squarehead's Master ,0.037,2.560,5.520,*
1948,8,IV,8\IV,"6,7",N3PKNaMg,wheat,nil,0,*,nil,0,*,N3,autumn_&_spring,24,1947-10-13,120,1948-04-27,0,*,144,P,35,1947-10-13,K,90,1947-10-13,Na,16,1947-10-13,Mg,11,1947-10-13,1947-10-24,1948-08-19,Squarehead's Master ,0.037,3.450,6.610,*
1948,9,IV,9\IV,"6,7",N1*PKNaMg,wheat,nil,0,*,nil,0,*,N1*,spring,0,*,48,1948-04-27,0,*,48,P,35,1947-10-13,K,90,1947-10-13,Na,16,1947-10-13,Mg,11,1947-10-13,1947-10-24,1948-08-19,Squarehead's Master ,0.037,2.080,3.720,*
1948,10,IV,10\IV,"6,7",N2,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1947-10-13,72,1948-04-27,0,*,96,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1947-10-24,1948-08-19,Squarehead's Master ,0.037,1.610,3.130,*
1948,11,IV,11\IV,"6,7",N2P,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1947-10-13,72,1948-04-27,0,*,96,P,35,1947-10-13,nil,0,*,nil,0,*,nil,0,*,1947-10-24,1948-08-19,Squarehead's Master ,0.037,1.850,3.370,*
1948,12,IV,12\IV,"6,7",N2PNa*,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1947-10-13,72,1948-04-27,0,*,96,P,35,1947-10-13,nil,0,*,Na*,57,1947-10-13,nil,0,*,1947-10-24,1948-08-19,Squarehead's Master ,0.037,2.480,4.270,*
1948,13,IV,13\IV,"6,7",N2PK,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1947-10-13,72,1948-04-27,0,*,96,P,35,1947-10-13,K,90,1947-10-13,nil,0,*,nil,0,*,1947-10-24,1948-08-19,Squarehead's Master ,0.037,2.220,4.400,*
1948,14,IV,14\IV,"6,7",N2PMg*,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1947-10-13,72,1948-04-27,0,*,96,P,35,1947-10-13,nil,0,*,nil,0,*,Mg*,31,1947-10-13,1947-10-24,1948-08-19,Squarehead's Master ,0.037,2.580,4.730,*
1948,15,IV,15\IV,"6,7",N2PKNaMg,wheat,nil,0,*,nil,0,*,N2,autumn,96,1947-10-13,0,*,0,*,96,P,35,1947-10-13,K,90,1947-10-13,Na,16,1947-10-13,Mg,11,1947-10-13,1947-10-24,1948-08-19,Squarehead's Master ,0.037,1.880,4.160,*
1948,16,IV,16\IV,"6,7",N2*PKNaMg,wheat,nil,0,*,nil,0,*,N2*,spring,0,*,48,1948-04-27,48,1948-05-07,96,P,35,1947-10-13,K,90,1947-10-13,Na,16,1947-10-13,Mg,11,1947-10-13,1947-10-24,1948-08-19,Squarehead's Master ,0.037,2.900,5.810,*
1948,17,IV,17\IV,"6,7",N2,wheat,nil,0,*,nil,0,*,N2,autumn_&_spring,24,1947-10-13,72,1948-04-27,0,*,96,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1947-10-24,1948-08-19,Squarehead's Master ,0.037,2.090,4.340,*
1948,18,IV,18\IV,"6,7",PKNaMg,wheat,nil,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,P,35,1947-10-13,K,90,1947-10-13,Na,16,1947-10-13,Mg,11,1947-10-13,1947-10-24,1948-08-19,Squarehead's Master ,0.037,1.030,2.190,*
1948,19,IV,19\IV,"6,7",C,wheat,nil,0,*,C,96,1947-10-13,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1947-10-24,1948-08-19,Squarehead's Master ,0.037,2.230,4.620,*
1948,21,V,21\V,"8,9",FYM,fallow,FYM,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,*,*,fallow,*,*,*,1
1948,22,V,22\V,"8,9",FYM,fallow,FYM,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,*,*,fallow,*,*,*,2
1948,3,V,3\V,"8,9",Nil,fallow,nil,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,*,*,fallow,*,*,*,*
1948,5,V,5\V,"8,9",PKNaMg,fallow,nil,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,P,0,*,K,0,*,Na,0,*,Mg,0,*,*,*,fallow,*,*,*,*
1948,6,V,6\V,"8,9",N1PKNaMg,fallow,nil,0,*,nil,0,*,N1,autumn_&_spring,0,*,0,*,0,*,0,P,0,*,K,0,*,Na,0,*,Mg,0,*,*,*,fallow,*,*,*,*
1948,7,V,7\V,"8,9",N2PKNaMg,fallow,nil,0,*,nil,0,*,N2,autumn_&_spring,0,*,0,*,0,*,0,P,0,*,K,0,*,Na,0,*,Mg,0,*,*,*,fallow,*,*,*,*
1948,8,V,8\V,"8,9",N3PKNaMg,fallow,nil,0,*,nil,0,*,N3,autumn_&_spring,0,*,0,*,0,*,0,P,0,*,K,0,*,Na,0,*,Mg,0,*,*,*,fallow,*,*,*,*
1948,9,V,9\V,"8,9",N1*PKNaMg,fallow,nil,0,*,nil,0,*,N1*,spring,0,*,0,*,0,*,0,P,0,*,K,0,*,Na,0,*,Mg,0,*,*,*,fallow,*,*,*,*
1948,10,V,10\V,"8,9",N2,fallow,nil,0,*,nil,0,*,N2,autumn_&_spring,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,*,*,fallow,*,*,*,*
1948,11,V,11\V,"8,9",N2P,fallow,nil,0,*,nil,0,*,N2,autumn_&_spring,0,*,0,*,0,*,0,P,0,*,nil,0,*,nil,0,*,nil,0,*,*,*,fallow,*,*,*,*
1948,12,V,12\V,"8,9",N2PNa*,fallow,nil,0,*,nil,0,*,N2,autumn_&_spring,0,*,0,*,0,*,0,P,0,*,nil,0,*,Na*,0,*,nil,0,*,*,*,fallow,*,*,*,*
1948,13,V,13\V,"8,9",N2PK,fallow,nil,0,*,nil,0,*,N2,autumn_&_spring,0,*,0,*,0,*,0,P,0,*,K,0,*,nil,0,*,nil,0,*,*,*,fallow,*,*,*,*
1948,14,V,14\V,"8,9",N2PMg*,fallow,nil,0,*,nil,0,*,N2,autumn_&_spring,0,*,0,*,0,*,0,P,0,*,nil,0,*,nil,0,*,Mg*,0,*,*,*,fallow,*,*,*,*
1948,15,V,15\V,"8,9",N2PKNaMg,fallow,nil,0,*,nil,0,*,N2,autumn,0,*,0,*,0,*,0,P,0,*,K,0,*,Na,0,*,Mg,0,*,*,*,fallow,*,*,*,*
1948,16,V,16\V,"8,9",N2*PKNaMg,fallow,nil,0,*,nil,0,*,N2*,spring,0,*,0,*,0,*,0,P,0,*,K,0,*,Na,0,*,Mg,0,*,*,*,fallow,*,*,*,*
1948,17,V,17\V,"8,9",N2,fallow,nil,0,*,nil,0,*,N2,autumn_&_spring,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,*,*,fallow,*,*,*,*
1948,18,V,18\V,"8,9",PKNaMg,fallow,nil,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,P,0,*,K,0,*,Na,0,*,Mg,0,*,*,*,fallow,*,*,*,*
1948,19,V,19\V,"8,9",C,fallow,nil,0,*,C,0,*,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,*,*,fallow,*,*,*,*
1949,21,I,21\I,"0,1",FYM,wheat,FYM,35,1948-09-11,nil,0,*,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1948-11-11,1949-08-05,Squarehead's Master ,0.022,2.260,4.950,1
1949,22,I,22\I,"0,1",FYM,wheat,FYM,35,1948-09-11,nil,0,*,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1948-11-11,1949-08-05,Squarehead's Master ,0.022,2.920,6.540,2
1949,3,I,3\I,"0,1",Nil,wheat,nil,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,1948-11-11,1949-08-05,Squarehead's Master ,0.039,1.230,1.980,*
1949,5,I,5\I,"0,1",PKNaMg,wheat,nil,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,P,35,1948-11-11,K,90,1948-11-11,Na,16,1948-11-11,Mg,11,1948-11-11,1948-11-11,1949-08-05,Squarehead's Master ,0.039,1.060,2.360,*
